,Year,Month,Incident Zip,Sanitation_related,Neighborhood_related,House_related,Pollution_related,Other_related
24619,2024,6,10305,969,969,969,969,969
24620,2024,6,10306,1279,1279,1279,1279,1279
24621,2024,6,10307,356,356,356,356,356
24622,2024,6,10308,626,626,626,626,626
24623,2024,6,10309,857,857,857,857,857
24624,2024,6,10310,642,642,642,642,642
24625,2024,6,10312,1518,1518,1518,1518,1518
24626,2024,6,10314,1815,1815,1815,1815,1815
24627,2024,6,10451,1824,1824,1824,1824,1824
24628,2024,6,10452,4090,4090,4090,4090,4090
24629,2024,6,10453,3360,3360,3360,3360,3360
24630,2024,6,10454,1584,1584,1584,1584,1584
24631,2024,6,10455,1645,1645,1645,1645,1645
24632,2024,6,10456,3772,3772,3772,3772,3772
24633,2024,6,10457,4050,4050,4050,4050,4050
24634,2024,6,10458,3462,3462,3462,3462,3462
24635,2024,6,10459,2023,2023,2023,2023,2023
24636,2024,6,10460,2882,2882,2882,2882,2882
24637,2024,6,10461,1759,1759,1759,1759,1759
24638,2024,6,10462,2307,2307,2307,2307,2307
24639,2024,6,10463,2726,2726,2726,2726,2726
24640,2024,6,10464,355,355,355,355,355
24641,2024,6,10465,1497,1497,1497,1497,1497
24642,2024,6,10466,3616,3616,3616,3616,3616
24643,2024,6,10467,4096,4096,4096,4096,4096
24644,2024,6,10468,4296,4296,4296,4296,4296
24645,2024,6,10469,2022,2022,2022,2022,2022
24646,2024,6,10470,911,911,911,911,911
24647,2024,6,10471,790,790,790,790,790
24648,2024,6,10472,2376,2376,2376,2376,2376
24649,2024,6,10473,1650,1650,1650,1650,1650
24650,2024,6,10474,689,689,689,689,689
24651,2024,6,10475,339,339,339,339,339
24652,2024,6,11001,93,93,93,93,93
24653,2024,6,11004,261,261,261,261,261
24654,2024,6,11005,10,10,10,10,10
24655,2024,6,11040,66,66,66,66,66
24656,2024,6,11101,2581,2581,2581,2581,2581
24657,2024,6,11102,1283,1283,1283,1283,1283
24658,2024,6,11103,1367,1367,1367,1367,1367
24659,2024,6,11104,826,826,826,826,826
24660,2024,6,11105,1298,1298,1298,1298,1298
24661,2024,6,11106,1212,1212,1212,1212,1212
24662,2024,6,11109,97,97,97,97,97
24663,2024,6,11201,4112,4112,4112,4112,4112
24664,2024,6,11203,2366,2366,2366,2366,2366
24665,2024,6,11204,1749,1749,1749,1749,1749
24666,2024,6,11205,2000,2000,2000,2000,2000
24667,2024,6,11206,2381,2381,2381,2381,2381
24668,2024,6,11207,3835,3835,3835,3835,3835
24669,2024,6,11208,3374,3374,3374,3374,3374
24670,2024,6,11209,2165,2165,2165,2165,2165
24671,2024,6,11210,2027,2027,2027,2027,2027
24672,2024,6,11211,2719,2719,2719,2719,2719
24673,2024,6,11212,2282,2282,2282,2282,2282
24674,2024,6,11213,2300,2300,2300,2300,2300
24675,2024,6,11214,2216,2216,2216,2216,2216
24676,2024,6,11215,2834,2834,2834,2834,2834
24677,2024,6,11216,2599,2599,2599,2599,2599
24678,2024,6,11217,1713,1713,1713,1713,1713
24679,2024,6,11218,2137,2137,2137,2137,2137
24680,2024,6,11219,1535,1535,1535,1535,1535
24681,2024,6,11220,2665,2665,2665,2665,2665
24682,2024,6,11221,3124,3124,3124,3124,3124
24683,2024,6,11222,2628,2628,2628,2628,2628
24684,2024,6,11223,2096,2096,2096,2096,2096
24685,2024,6,11224,1023,1023,1023,1023,1023
24686,2024,6,11225,2390,2390,2390,2390,2390
24687,2024,6,11226,4180,4180,4180,4180,4180
24688,2024,6,11228,1200,1200,1200,1200,1200
24689,2024,6,11229,2223,2223,2223,2223,2223
24690,2024,6,11230,2507,2507,2507,2507,2507
24691,2024,6,11231,2179,2179,2179,2179,2179
24692,2024,6,11232,1231,1231,1231,1231,1231
24693,2024,6,11233,2286,2286,2286,2286,2286
24694,2024,6,11234,2857,2857,2857,2857,2857
24695,2024,6,11235,2811,2811,2811,2811,2811
24696,2024,6,11236,2212,2212,2212,2212,2212
24697,2024,6,11237,2617,2617,2617,2617,2617
24698,2024,6,11238,2800,2800,2800,2800,2800
24699,2024,6,11239,1927,1927,1927,1927,1927
24700,2024,6,11241,4,4,4,4,4
24701,2024,6,11242,1,1,1,1,1
24702,2024,6,11249,1333,1333,1333,1333,1333
24703,2024,6,11251,7,7,7,7,7
24704,2024,6,11354,1526,1526,1526,1526,1526
24705,2024,6,11355,1681,1681,1681,1681,1681
24706,2024,6,11356,1042,1042,1042,1042,1042
24707,2024,6,11357,1131,1131,1131,1131,1131
24708,2024,6,11358,1045,1045,1045,1045,1045
24709,2024,6,11359,18,18,18,18,18
24710,2024,6,11360,333,333,333,333,333
24711,2024,6,11361,898,898,898,898,898
24712,2024,6,11362,369,369,369,369,369
24713,2024,6,11363,193,193,193,193,193
24714,2024,6,11364,775,775,775,775,775
24715,2024,6,11365,1210,1210,1210,1210,1210
24716,2024,6,11366,2296,2296,2296,2296,2296
24717,2024,6,11367,998,998,998,998,998
24718,2024,6,11368,3616,3616,3616,3616,3616
24719,2024,6,11369,1364,1364,1364,1364,1364
24720,2024,6,11370,783,783,783,783,783
24721,2024,6,11371,1,1,1,1,1
24722,2024,6,11372,1999,1999,1999,1999,1999
24723,2024,6,11373,1930,1930,1930,1930,1930
24724,2024,6,11374,1031,1031,1031,1031,1031
24725,2024,6,11375,1743,1743,1743,1743,1743
24726,2024,6,11377,2784,2784,2784,2784,2784
24727,2024,6,11378,1988,1988,1988,1988,1988
24728,2024,6,11379,1346,1346,1346,1346,1346
24729,2024,6,11385,3826,3826,3826,3826,3826
24730,2024,6,11411,580,580,580,580,580
24731,2024,6,11412,991,991,991,991,991
24732,2024,6,11413,1179,1179,1179,1179,1179
24733,2024,6,11414,1491,1491,1491,1491,1491
24734,2024,6,11415,464,464,464,464,464
24735,2024,6,11416,850,850,850,850,850
24736,2024,6,11417,1344,1344,1344,1344,1344
24737,2024,6,11418,1448,1448,1448,1448,1448
24738,2024,6,11419,2088,2088,2088,2088,2088
24739,2024,6,11420,2291,2291,2291,2291,2291
24740,2024,6,11421,1815,1815,1815,1815,1815
24741,2024,6,11422,607,607,607,607,607
24742,2024,6,11423,1106,1106,1106,1106,1106
24743,2024,6,11426,519,519,519,519,519
24744,2024,6,11427,868,868,868,868,868
24745,2024,6,11428,591,591,591,591,591
24746,2024,6,11429,678,678,678,678,678
24747,2024,6,11430,292,292,292,292,292
24748,2024,6,11432,2973,2973,2973,2973,2973
24749,2024,6,11433,1264,1264,1264,1264,1264
24750,2024,6,11434,1611,1611,1611,1611,1611
24751,2024,6,11435,1732,1732,1732,1732,1732
24752,2024,6,11436,733,733,733,733,733
24753,2024,6,11691,1376,1376,1376,1376,1376
24754,2024,6,11692,419,419,419,419,419
24755,2024,6,11693,564,564,564,564,564
24756,2024,6,11694,1117,1117,1117,1117,1117
24757,2024,6,11695,2,2,2,2,2
24758,2024,6,11697,15,15,15,15,15
24759,2024,6,12345,1,1,1,1,1
24760,2024,6,nan,27,27,27,27,27
24761,2024,7,10000,56,56,56,56,56
24762,2024,7,10001,976,976,976,976,976
24763,2024,7,10002,1919,1919,1919,1919,1919
24764,2024,7,10003,1490,1490,1490,1490,1490
24765,2024,7,10004,610,610,610,610,610
24766,2024,7,10005,218,218,218,218,218
24767,2024,7,10006,356,356,356,356,356
24768,2024,7,10007,530,530,530,530,530
24769,2024,7,10009,1300,1300,1300,1300,1300
24770,2024,7,10010,738,738,738,738,738
24771,2024,7,10011,1319,1319,1319,1319,1319
24772,2024,7,10012,1159,1159,1159,1159,1159
24773,2024,7,10013,1171,1171,1171,1171,1171
24774,2024,7,10014,959,959,959,959,959
24775,2024,7,10016,1159,1159,1159,1159,1159
24776,2024,7,10017,470,470,470,470,470
24777,2024,7,10018,620,620,620,620,620
24778,2024,7,10019,1640,1640,1640,1640,1640
24779,2024,7,10020,27,27,27,27,27
24780,2024,7,10021,525,525,525,525,525
24781,2024,7,10022,806,806,806,806,806
24782,2024,7,10023,2221,2221,2221,2221,2221
24783,2024,7,10024,1097,1097,1097,1097,1097
24784,2024,7,10025,1919,1919,1919,1919,1919
24785,2024,7,10026,1689,1689,1689,1689,1689
24786,2024,7,10027,2480,2480,2480,2480,2480
24787,2024,7,10028,940,940,940,940,940
24788,2024,7,10029,2383,2383,2383,2383,2383
24789,2024,7,10030,1609,1609,1609,1609,1609
24790,2024,7,10031,3081,3081,3081,3081,3081
24791,2024,7,10032,2744,2744,2744,2744,2744
24792,2024,7,10033,2083,2083,2083,2083,2083
24793,2024,7,10034,2020,2020,2020,2020,2020
24794,2024,7,10035,1267,1267,1267,1267,1267
24795,2024,7,10036,1269,1269,1269,1269,1269
24796,2024,7,10037,729,729,729,729,729
24797,2024,7,10038,641,641,641,641,641
24798,2024,7,10039,1151,1151,1151,1151,1151
24799,2024,7,10040,1931,1931,1931,1931,1931
24800,2024,7,10041,1,1,1,1,1
24801,2024,7,10044,34,34,34,34,34
24802,2024,7,10045,4,4,4,4,4
24803,2024,7,10048,1,1,1,1,1
24804,2024,7,10055,1,1,1,1,1
24805,2024,7,10065,499,499,499,499,499
24806,2024,7,10069,67,67,67,67,67
24807,2024,7,10075,343,343,343,343,343
24808,2024,7,10080,1,1,1,1,1
24809,2024,7,10103,3,3,3,3,3
24810,2024,7,10105,12,12,12,12,12
24811,2024,7,10106,1,1,1,1,1
24812,2024,7,10107,4,4,4,4,4
24813,2024,7,10110,2,2,2,2,2
24814,2024,7,10111,4,4,4,4,4
24815,2024,7,10112,8,8,8,8,8
24816,2024,7,10115,2,2,2,2,2
24817,2024,7,10118,6,6,6,6,6
24818,2024,7,10119,7,7,7,7,7
24819,2024,7,10120,2,2,2,2,2
24820,2024,7,10121,31,31,31,31,31
24821,2024,7,10123,2,2,2,2,2
24822,2024,7,10128,734,734,734,734,734
24823,2024,7,10151,1,1,1,1,1
24824,2024,7,10152,1,1,1,1,1
24825,2024,7,10153,22,22,22,22,22
24826,2024,7,10154,2,2,2,2,2
24827,2024,7,10155,1,1,1,1,1
24828,2024,7,10158,3,3,3,3,3
24829,2024,7,10162,4,4,4,4,4
24830,2024,7,10165,3,3,3,3,3
24831,2024,7,10166,3,3,3,3,3
24832,2024,7,10167,3,3,3,3,3
24833,2024,7,10168,4,4,4,4,4
24834,2024,7,10169,7,7,7,7,7
24835,2024,7,10170,1,1,1,1,1
24836,2024,7,10172,6,6,6,6,6
24837,2024,7,10173,1,1,1,1,1
24838,2024,7,10174,1,1,1,1,1
24839,2024,7,10175,3,3,3,3,3
24840,2024,7,10178,2,2,2,2,2
24841,2024,7,10179,1,1,1,1,1
24842,2024,7,10271,2,2,2,2,2
24843,2024,7,10278,2,2,2,2,2
24844,2024,7,10279,1,1,1,1,1
24845,2024,7,10280,148,148,148,148,148
24846,2024,7,10281,57,57,57,57,57
24847,2024,7,10282,46,46,46,46,46
24848,2024,7,10301,1081,1081,1081,1081,1081
24849,2024,7,10302,515,515,515,515,515
24850,2024,7,10303,575,575,575,575,575
24851,2024,7,10304,973,973,973,973,973
24852,2024,7,10305,950,950,950,950,950
24853,2024,7,10306,1179,1179,1179,1179,1179
24854,2024,7,10307,346,346,346,346,346
24855,2024,7,10308,689,689,689,689,689
24856,2024,7,10309,750,750,750,750,750
24857,2024,7,10310,583,583,583,583,583
24858,2024,7,10312,1340,1340,1340,1340,1340
24859,2024,7,10314,1708,1708,1708,1708,1708
24860,2024,7,10451,2027,2027,2027,2027,2027
24861,2024,7,10452,4783,4783,4783,4783,4783
24862,2024,7,10453,3635,3635,3635,3635,3635
24863,2024,7,10454,1357,1357,1357,1357,1357
24864,2024,7,10455,1945,1945,1945,1945,1945
24865,2024,7,10456,3863,3863,3863,3863,3863
24866,2024,7,10457,4159,4159,4159,4159,4159
24867,2024,7,10458,3908,3908,3908,3908,3908
24868,2024,7,10459,2154,2154,2154,2154,2154
24869,2024,7,10460,2940,2940,2940,2940,2940
24870,2024,7,10461,1800,1800,1800,1800,1800
24871,2024,7,10462,2478,2478,2478,2478,2478
24872,2024,7,10463,2596,2596,2596,2596,2596
24873,2024,7,10464,291,291,291,291,291
24874,2024,7,10465,1500,1500,1500,1500,1500
24875,2024,7,10466,4322,4322,4322,4322,4322
24876,2024,7,10467,4208,4208,4208,4208,4208
24877,2024,7,10468,4692,4692,4692,4692,4692
24878,2024,7,10469,1869,1869,1869,1869,1869
24879,2024,7,10470,658,658,658,658,658
24880,2024,7,10471,694,694,694,694,694
24881,2024,7,10472,2580,2580,2580,2580,2580
24882,2024,7,10473,1581,1581,1581,1581,1581
24883,2024,7,10474,727,727,727,727,727
24884,2024,7,10475,410,410,410,410,410
24885,2024,7,11001,115,115,115,115,115
24886,2024,7,11004,246,246,246,246,246
24887,2024,7,11005,5,5,5,5,5
24888,2024,7,11040,69,69,69,69,69
24889,2024,7,11101,2539,2539,2539,2539,2539
24890,2024,7,11102,1258,1258,1258,1258,1258
24891,2024,7,11103,1181,1181,1181,1181,1181
24892,2024,7,11104,708,708,708,708,708
24893,2024,7,11105,1062,1062,1062,1062,1062
24894,2024,7,11106,1212,1212,1212,1212,1212
24895,2024,7,11109,67,67,67,67,67
24896,2024,7,11201,3186,3186,3186,3186,3186
24897,2024,7,11203,2383,2383,2383,2383,2383
24898,2024,7,11204,1446,1446,1446,1446,1446
24899,2024,7,11205,1596,1596,1596,1596,1596
24900,2024,7,11206,2234,2234,2234,2234,2234
24901,2024,7,11207,3636,3636,3636,3636,3636
24902,2024,7,11208,3510,3510,3510,3510,3510
24903,2024,7,11209,2021,2021,2021,2021,2021
24904,2024,7,11210,1727,1727,1727,1727,1727
24905,2024,7,11211,2558,2558,2558,2558,2558
24906,2024,7,11212,2341,2341,2341,2341,2341
24907,2024,7,11213,2258,2258,2258,2258,2258
24908,2024,7,11214,2237,2237,2237,2237,2237
24909,2024,7,11215,2156,2156,2156,2156,2156
24910,2024,7,11216,2453,2453,2453,2453,2453
24911,2024,7,11217,1588,1588,1588,1588,1588
24912,2024,7,11218,1936,1936,1936,1936,1936
24913,2024,7,11219,1213,1213,1213,1213,1213
24914,2024,7,11220,2693,2693,2693,2693,2693
24915,2024,7,11221,2971,2971,2971,2971,2971
24916,2024,7,11222,2332,2332,2332,2332,2332
24917,2024,7,11223,1714,1714,1714,1714,1714
24918,2024,7,11224,1100,1100,1100,1100,1100
24919,2024,7,11225,2239,2239,2239,2239,2239
24920,2024,7,11226,4228,4228,4228,4228,4228
24921,2024,7,11228,1043,1043,1043,1043,1043
24922,2024,7,11229,2016,2016,2016,2016,2016
24923,2024,7,11230,2144,2144,2144,2144,2144
24924,2024,7,11231,1534,1534,1534,1534,1534
24925,2024,7,11232,1384,1384,1384,1384,1384
24926,2024,7,11233,2290,2290,2290,2290,2290
24927,2024,7,11234,2667,2667,2667,2667,2667
24928,2024,7,11235,2894,2894,2894,2894,2894
24929,2024,7,11236,2190,2190,2190,2190,2190
24930,2024,7,11237,2445,2445,2445,2445,2445
24931,2024,7,11238,2380,2380,2380,2380,2380
24932,2024,7,11239,1914,1914,1914,1914,1914
24933,2024,7,11242,1,1,1,1,1
24934,2024,7,11249,1180,1180,1180,1180,1180
24935,2024,7,11251,1,1,1,1,1
24936,2024,7,11354,1405,1405,1405,1405,1405
24937,2024,7,11355,1397,1397,1397,1397,1397
24938,2024,7,11356,896,896,896,896,896
24939,2024,7,11357,928,928,928,928,928
24940,2024,7,11358,952,952,952,952,952
24941,2024,7,11359,6,6,6,6,6
24942,2024,7,11360,370,370,370,370,370
24943,2024,7,11361,815,815,815,815,815
24944,2024,7,11362,326,326,326,326,326
24945,2024,7,11363,179,179,179,179,179
24946,2024,7,11364,597,597,597,597,597
24947,2024,7,11365,1048,1048,1048,1048,1048
24948,2024,7,11366,1744,1744,1744,1744,1744
24949,2024,7,11367,881,881,881,881,881
24950,2024,7,11368,3402,3402,3402,3402,3402
24951,2024,7,11369,1210,1210,1210,1210,1210
24952,2024,7,11370,622,622,622,622,622
24953,2024,7,11371,2,2,2,2,2
24954,2024,7,11372,1769,1769,1769,1769,1769
24955,2024,7,11373,1867,1867,1867,1867,1867
24956,2024,7,11374,1128,1128,1128,1128,1128
24957,2024,7,11375,1648,1648,1648,1648,1648
24958,2024,7,11377,2323,2323,2323,2323,2323
24959,2024,7,11378,1887,1887,1887,1887,1887
24960,2024,7,11379,1203,1203,1203,1203,1203
24961,2024,7,11385,3455,3455,3455,3455,3455
24962,2024,7,11411,552,552,552,552,552
24963,2024,7,11412,1072,1072,1072,1072,1072
24964,2024,7,11413,1054,1054,1054,1054,1054
24965,2024,7,11414,1402,1402,1402,1402,1402
24966,2024,7,11415,550,550,550,550,550
24967,2024,7,11416,825,825,825,825,825
24968,2024,7,11417,1241,1241,1241,1241,1241
24969,2024,7,11418,1224,1224,1224,1224,1224
24970,2024,7,11419,1864,1864,1864,1864,1864
24971,2024,7,11420,2071,2071,2071,2071,2071
24972,2024,7,11421,1543,1543,1543,1543,1543
24973,2024,7,11422,648,648,648,648,648
24974,2024,7,11423,856,856,856,856,856
24975,2024,7,11426,474,474,474,474,474
24976,2024,7,11427,460,460,460,460,460
24977,2024,7,11428,553,553,553,553,553
24978,2024,7,11429,629,629,629,629,629
24979,2024,7,11430,364,364,364,364,364
24980,2024,7,11432,2981,2981,2981,2981,2981
24981,2024,7,11433,1253,1253,1253,1253,1253
24982,2024,7,11434,1590,1590,1590,1590,1590
24983,2024,7,11435,1659,1659,1659,1659,1659
24984,2024,7,11436,826,826,826,826,826
24985,2024,7,11691,1504,1504,1504,1504,1504
24986,2024,7,11692,586,586,586,586,586
24987,2024,7,11693,511,511,511,511,511
24988,2024,7,11694,954,954,954,954,954
24989,2024,7,11697,16,16,16,16,16
24990,2024,7,38153,1,1,1,1,1
24991,2024,7,83,1,1,1,1,1
24992,2024,7,nan,34,34,34,34,34
24993,2024,8,10000,33,33,33,33,33
24994,2024,8,10001,940,940,940,940,940
24995,2024,8,10002,2219,2219,2219,2219,2219
24996,2024,8,10003,1846,1846,1846,1846,1846
24997,2024,8,10004,593,593,593,593,593
24998,2024,8,10005,278,278,278,278,278
24999,2024,8,10006,338,338,338,338,338
25000,2024,8,10007,525,525,525,525,525
25001,2024,8,10009,1399,1399,1399,1399,1399
25002,2024,8,10010,608,608,608,608,608
25003,2024,8,10011,1418,1418,1418,1418,1418
25004,2024,8,10012,1123,1123,1123,1123,1123
25005,2024,8,10013,1209,1209,1209,1209,1209
25006,2024,8,10014,902,902,902,902,902
25007,2024,8,10016,1222,1222,1222,1222,1222
25008,2024,8,10017,517,517,517,517,517
25009,2024,8,10018,524,524,524,524,524
25010,2024,8,10019,1638,1638,1638,1638,1638
25011,2024,8,10020,44,44,44,44,44
25012,2024,8,10021,570,570,570,570,570
25013,2024,8,10022,730,730,730,730,730
25014,2024,8,10023,1398,1398,1398,1398,1398
25015,2024,8,10024,1015,1015,1015,1015,1015
25016,2024,8,10025,1972,1972,1972,1972,1972
25017,2024,8,10026,1712,1712,1712,1712,1712
25018,2024,8,10027,2265,2265,2265,2265,2265
25019,2024,8,10028,860,860,860,860,860
25020,2024,8,10029,2322,2322,2322,2322,2322
25021,2024,8,10030,1441,1441,1441,1441,1441
25022,2024,8,10031,2774,2774,2774,2774,2774
25023,2024,8,10032,2668,2668,2668,2668,2668
25024,2024,8,10033,1935,1935,1935,1935,1935
25025,2024,8,10034,2098,2098,2098,2098,2098
25026,2024,8,10035,1357,1357,1357,1357,1357
25027,2024,8,10036,1371,1371,1371,1371,1371
25028,2024,8,10037,818,818,818,818,818
25029,2024,8,10038,566,566,566,566,566
25030,2024,8,10039,1184,1184,1184,1184,1184
25031,2024,8,10040,2179,2179,2179,2179,2179
25032,2024,8,10041,4,4,4,4,4
25033,2024,8,10044,51,51,51,51,51
25034,2024,8,10045,1,1,1,1,1
25035,2024,8,10065,562,562,562,562,562
25036,2024,8,10069,65,65,65,65,65
25037,2024,8,10075,327,327,327,327,327
25038,2024,8,10080,3,3,3,3,3
25039,2024,8,10103,8,8,8,8,8
25040,2024,8,10105,4,4,4,4,4
25041,2024,8,10110,1,1,1,1,1
25042,2024,8,10111,1,1,1,1,1
25043,2024,8,10112,1,1,1,1,1
25044,2024,8,10115,3,3,3,3,3
25045,2024,8,10118,14,14,14,14,14
25046,2024,8,10119,2,2,2,2,2
25047,2024,8,10120,12,12,12,12,12
25048,2024,8,10121,20,20,20,20,20
25049,2024,8,10123,2,2,2,2,2
25050,2024,8,10128,743,743,743,743,743
25051,2024,8,10151,3,3,3,3,3
25052,2024,8,10152,2,2,2,2,2
25053,2024,8,10153,16,16,16,16,16
25054,2024,8,10154,1,1,1,1,1
25055,2024,8,10162,2,2,2,2,2
25056,2024,8,10165,3,3,3,3,3
25057,2024,8,10168,3,3,3,3,3
25058,2024,8,10169,2,2,2,2,2
25059,2024,8,10171,7,7,7,7,7
25060,2024,8,10172,3,3,3,3,3
25061,2024,8,10173,1,1,1,1,1
25062,2024,8,10174,1,1,1,1,1
25063,2024,8,10178,1,1,1,1,1
25064,2024,8,10271,4,4,4,4,4
25065,2024,8,10278,7,7,7,7,7
25066,2024,8,10279,6,6,6,6,6
25067,2024,8,10280,144,144,144,144,144
25068,2024,8,10281,82,82,82,82,82
25069,2024,8,10282,57,57,57,57,57
25070,2024,8,10301,1182,1182,1182,1182,1182
25071,2024,8,10302,438,438,438,438,438
25072,2024,8,10303,519,519,519,519,519
25073,2024,8,10304,1054,1054,1054,1054,1054
25074,2024,8,10305,912,912,912,912,912
25075,2024,8,10306,1127,1127,1127,1127,1127
25076,2024,8,10307,304,304,304,304,304
25077,2024,8,10308,545,545,545,545,545
25078,2024,8,10309,741,741,741,741,741
25079,2024,8,10310,591,591,591,591,591
25080,2024,8,10312,1289,1289,1289,1289,1289
25081,2024,8,10314,1714,1714,1714,1714,1714
25082,2024,8,10451,1868,1868,1868,1868,1868
25083,2024,8,10452,3731,3731,3731,3731,3731
25084,2024,8,10453,3212,3212,3212,3212,3212
25085,2024,8,10454,1348,1348,1348,1348,1348
25086,2024,8,10455,1723,1723,1723,1723,1723
25087,2024,8,10456,3336,3336,3336,3336,3336
25088,2024,8,10457,3728,3728,3728,3728,3728
25089,2024,8,10458,3813,3813,3813,3813,3813
25090,2024,8,10459,2067,2067,2067,2067,2067
25091,2024,8,10460,2814,2814,2814,2814,2814
25092,2024,8,10461,1996,1996,1996,1996,1996
25093,2024,8,10462,2351,2351,2351,2351,2351
25094,2024,8,10463,2576,2576,2576,2576,2576
25095,2024,8,10464,282,282,282,282,282
25096,2024,8,10465,1577,1577,1577,1577,1577
25097,2024,8,10466,4192,4192,4192,4192,4192
25098,2024,8,10467,4228,4228,4228,4228,4228
25099,2024,8,10468,3791,3791,3791,3791,3791
25100,2024,8,10469,2012,2012,2012,2012,2012
25101,2024,8,10470,827,827,827,827,827
25102,2024,8,10471,801,801,801,801,801
25103,2024,8,10472,2144,2144,2144,2144,2144
25104,2024,8,10473,1744,1744,1744,1744,1744
25105,2024,8,10474,640,640,640,640,640
25106,2024,8,10475,349,349,349,349,349
25107,2024,8,11001,85,85,85,85,85
25108,2024,8,11004,269,269,269,269,269
25109,2024,8,11005,2,2,2,2,2
25110,2024,8,11040,58,58,58,58,58
25111,2024,8,11101,2550,2550,2550,2550,2550
25112,2024,8,11102,1182,1182,1182,1182,1182
25113,2024,8,11103,1272,1272,1272,1272,1272
25114,2024,8,11104,801,801,801,801,801
25115,2024,8,11105,1017,1017,1017,1017,1017
25116,2024,8,11106,1193,1193,1193,1193,1193
25117,2024,8,11109,66,66,66,66,66
25118,2024,8,11201,3554,3554,3554,3554,3554
25119,2024,8,11203,2281,2281,2281,2281,2281
25120,2024,8,11204,1358,1358,1358,1358,1358
25121,2024,8,11205,1348,1348,1348,1348,1348
25122,2024,8,11206,2088,2088,2088,2088,2088
25123,2024,8,11207,3661,3661,3661,3661,3661
25124,2024,8,11208,3514,3514,3514,3514,3514
25125,2024,8,11209,2239,2239,2239,2239,2239
25126,2024,8,11210,1786,1786,1786,1786,1786
25127,2024,8,11211,2520,2520,2520,2520,2520
25128,2024,8,11212,2572,2572,2572,2572,2572
25129,2024,8,11213,2196,2196,2196,2196,2196
25130,2024,8,11214,2112,2112,2112,2112,2112
25131,2024,8,11215,2186,2186,2186,2186,2186
25132,2024,8,11216,2270,2270,2270,2270,2270
25133,2024,8,11217,1700,1700,1700,1700,1700
25134,2024,8,11218,1760,1760,1760,1760,1760
25135,2024,8,11219,1107,1107,1107,1107,1107
25136,2024,8,11220,2583,2583,2583,2583,2583
25137,2024,8,11221,2769,2769,2769,2769,2769
25138,2024,8,11222,2253,2253,2253,2253,2253
25139,2024,8,11223,1817,1817,1817,1817,1817
25140,2024,8,11224,1057,1057,1057,1057,1057
25141,2024,8,11225,2298,2298,2298,2298,2298
25142,2024,8,11226,4465,4465,4465,4465,4465
25143,2024,8,11228,999,999,999,999,999
25144,2024,8,11229,2020,2020,2020,2020,2020
25145,2024,8,11230,2206,2206,2206,2206,2206
25146,2024,8,11231,1309,1309,1309,1309,1309
25147,2024,8,11232,1183,1183,1183,1183,1183
25148,2024,8,11233,2311,2311,2311,2311,2311
25149,2024,8,11234,2556,2556,2556,2556,2556
25150,2024,8,11235,2375,2375,2375,2375,2375
25151,2024,8,11236,1985,1985,1985,1985,1985
25152,2024,8,11237,2385,2385,2385,2385,2385
25153,2024,8,11238,2540,2540,2540,2540,2540
25154,2024,8,11239,1951,1951,1951,1951,1951
25155,2024,8,11242,2,2,2,2,2
25156,2024,8,11249,1245,1245,1245,1245,1245
25157,2024,8,11354,1295,1295,1295,1295,1295
25158,2024,8,11355,1571,1571,1571,1571,1571
